"UserId","Rating","Genre1","Genre2","Genre3"
"319","3","Action","Adventure","Fantasy"
"319","5","Action","Adventure","Fantasy"
"319","3","Action","Adventure","Fantasy"
"321","5","Action","Adventure","Fantasy"
"321","3","Drama","Romance","0"
"321","3","Action","Mystery","Sci-Fi"
"321","5","Action","Adventure","Fantasy"
"321","4","Action","Adventure","Fantasy"
"321","3","Action","Adventure","Fantasy"
"334","1","Animation","Action","Adventure"
"334","1","Animation","Adventure","Comedy"
"334","2","Action","Sci-Fi","0"
"352","5","Action","Comedy","Romance"
"328","4","Drama","Fantasy","Romance"
"328","4","Animation","Action","Adventure"
"328","4","Animation","Action","Adventure"
"328","3","Comedy","0","0"
"328","4","Action","Adventure","Fantasy"
"328","3","Action","Adventure","Fantasy"
"328","3","Action","Adventure","Fantasy"
"328","3","Action","Adventure","Fantasy"
"328","3","Action","Adventure","Fantasy"
"328","3","Action","Adventure","Fantasy"
"377","5","Action","Adventure","Fantasy"
"377","5","Action","Adventure","Fantasy"
"378","5","Horror","Thriller","0"
"282","4","Action","Sci-Fi","Thriller"
"380","5","Action","Adventure","Fantasy"
"202","5","Drama","Musical","Thriller"
"202","5","Drama","Musical","Thriller"
"202","5","Biography","Drama","Sport"
"202","3","Drama","Fantasy","Romance"
"202","2","Action","Adventure","Fantasy"
"401","3","Action","Adventure","Fantasy"
"15","4","Action","Comedy","Romance"
"202","3","Action","Adventure","Fantasy"
"202","3","Action","Adventure","Fantasy"
"202","2","Animation","Action","Adventure"
"35","4","Comedy","Drama","Romance"
"21","5","Action","Adventure","Fantasy"
"20","4","Action","Adventure","Fantasy"
"35","2","Crime","Horror","Thriller"
"15","4","Crime","Thriller","0"
"15","2","Biography","Comedy","Crime"
"21","5","Action","Adventure","Fantasy"
"43","5","Drama","Romance","Thriller"
"35","2","Crime","Horror","Thriller"
"79","4","Crime","Drama","Mystery"
"79","5","Comedy","Drama","Fantasy"
"15","3","Drama","Mystery","Romance"
"83","5","Biography","Drama","Sport"
"15","5","Action","Comedy","Western"
"27","2","Drama","Crime","0"
"28","1","Drama","Crime","0"
"35","3","Drama","Horror","Sci-Fi"
"35","4","Horror","Mystery","Sci-Fi"
"43","5","Drama","Fantasy","Mystery"
"35","4","Drama","Thriller","0"
"35","2","Crime","Horror","Thriller"
"86","5","Action","Adventure","Sci-Fi"
"86","5","Action","Adventure","Sci-Fi"
"86","5","Action","Adventure","Sci-Fi"
"86","2","Action","Crime","Drama"
"86","5","Crime","Drama","Thriller"
"86","5","Crime","Drama","Thriller"
"86","5","Crime","Drama","Thriller"
"21","2","Action","Adventure","Drama"
"31","3","Comedy","Crime","0"
"25","3","Comedy","Drama","Romance"
"25","1","Comedy","Romance","0"
"25","4","Adventure","Comedy","Drama"
"20","4","Action","Adventure","Fantasy"
"96","2","Crime","Horror","Thriller"
"56","3","Action","Crime","Drama"
"55","3","Comedy","Drama","Romance"
"26","4","Action","Adventure","Sci-Fi"
"50","5","Drama","Romance","Thriller"
"35","5","Crime","Drama","Thriller"
"21","4","Drama","Fantasy","Mystery"
"35","4","Drama","Fantasy","Mystery"
"91","4","Crime","Drama","Mystery"
"55","3","Crime","Thriller","0"
"55","5","Crime","Drama","Thriller"
"125","5","Comedy","Drama","Romance"
"15","3","Family","Musical","Fantasy"
"167","5","Crime","Drama","Thriller"
"55","3","Action","Adventure","Fantasy"
"55","3","Action","Adventure","Fantasy"
"31","5","Action","Adventure","Fantasy"
"15","5","Crime","Drama","Thriller"
"15","5","Crime","Drama","Thriller"
"15","5","Crime","Drama","Thriller"
"190","5","Action","Adventure","Fantasy"
"190","4","Action","Adventure","Sci-Fi"
"193","5","Crime","Drama","Thriller"
"193","5","Crime","Drama","Thriller"
"193","5","Crime","Drama","Thriller"
"193","4","Action","Crime","Drama"
"193","5","Action","Adventure","Sci-Fi"
"193","5","Action","Adventure","Sci-Fi"
"193","5","Action","Adventure","Sci-Fi"
"241","1","Crime","Drama","Mystery"
"241","2","Comedy","Drama","Romance"
"241","3","Drama","Romance","Thriller"
"48","5","Drama","Fantasy","Mystery"
"50","5","Romance","Drama","Music"
"15","4","Romance","Drama","Music"
"15","4","Action","Adventure","Sci-Fi"
"282","5","Action","Adventure","Fantasy"
"282","5","Action","Adventure","Fantasy"
"50","3","Drama","Romance","Thriller"
"282","5","Crime","Drama","Thriller"
"282","4","Crime","Drama","Thriller"
"20","5","Crime","Drama","Thriller"
"20","4","Crime","Drama","Thriller"
"20","4","Crime","Drama","Thriller"
"282","5","Action","Adventure","Sci-Fi"
"282","5","Action","Adventure","Sci-Fi"
"282","5","Action","Adventure","Sci-Fi"
"85","4","Action","Adventure","Sci-Fi"
"85","4","Action","Adventure","Fantasy"
"85","3","Action","Adventure","Sci-Fi"
"85","3","Action","Adventure","Sci-Fi"
"85","4","Action","Adventure","Fantasy"
"293","5","Action","Adventure","Sci-Fi"
"85","5","Drama","Fantasy","Mystery"
"20","4","Crime","Drama","Thriller"
"307","4","Crime","Drama","Thriller"
"307","5","Action","Adventure","Fantasy"
"307","5","Action","Adventure","Fantasy"
"307","5","Action","Adventure","Sci-Fi"
"307","5","Action","Adventure","Sci-Fi"
"307","5","Action","Adventure","Sci-Fi"
"55","2","Drama","Family","Fantasy"
"319","5","Action","Adventure","Fantasy"
"319","5","Action","Adventure","Fantasy"
"15","3","Drama","Fantasy","Mystery"
"321","5","Action","Adventure","Sci-Fi"
"321","4","Action","Adventure","Sci-Fi"
"321","3","Action","Adventure","Sci-Fi"
"15","5","Comedy","Romance","Musical"
"20","4","Crime","Drama","Mystery"
"328","5","Crime","Drama","Thriller"
"359","4","Crime","Drama","Thriller"
"20","5","Action","Adventure","Sci-Fi"
"359","4","Crime","Drama","Thriller"
"359","3","Crime","Drama","Thriller"
"377","5","Action","Adventure","Fantasy"
"377","4","Drama","Fantasy","Mystery"
"377","5","Action","Adventure","Sci-Fi"
"380","5","Action","Adventure","Sci-Fi"
"380","5","Action","Adventure","Sci-Fi"
"20","4","Romance","Drama","Music"
"20","4","Action","Adventure","Sci-Fi"
"20","4","Action","Adventure","Sci-Fi"
"420","5","Action","Adventure","Sci-Fi"
"420","4","Action","Adventure","Sci-Fi"
"420","4","Action","Adventure","Sci-Fi"
"202","4","Crime","Drama","Thriller"
"202","5","Action","Adventure","Fantasy"
"202","5","Action","Adventure","Fantasy"
"202","5","Action","Adventure","Sci-Fi"
"202","5","Action","Adventure","Sci-Fi"
"202","4","Crime","Drama","Thriller"
"202","5","Action","Adventure","Sci-Fi"
"55","5","Comedy","0","0"
"61","4","Drama","Crime","0"
"125","2","Drama","Crime","0"
"25","3","Comedy","0","0"
"50","3","Comedy","Drama","0"
"85","4","Drama","Thriller","Action"
"15","3","Action","Crime","Sci-Fi"
"55","4","Family","Animation","Musical"
"55","4","Animation","Family","Fantasy"
"55","4","Action","Crime","Thriller"
"35","5","Action","Crime","Thriller"
"21","5","Action","Crime","Thriller"
"188","4","Action","Fantasy","Drama"
"26","4","Action","Crime","Thriller"
"264","5","Comedy","Drama","Family"
"15","5","Comedy","Drama","Family"
"15","4","Action","Crime","Thriller"
"20","5","Action","Crime","Thriller"
"15","2","Adventure","Horror","Thriller"
"85","5","Adventure","Drama","History"
"15","4","Adventure","Drama","History"
"20","5","Action","Crime","Thriller"
"15","3","Comedy","Drama","Romance"
"15","2","Action","Adventure","Mystery"
"321","5","Action","Crime","Thriller"
"15","3","Animation","Adventure","Comedy"
"15","3","Action","Crime","Fantasy"
"15","2","Action","Comedy","Sci-Fi"
"15","4","Action","Sci-Fi","Horror"
"15","3","Action","Drama","Thriller"
"15","2","Family","Comedy","Fantasy"
"334","5","Action","Crime","Thriller"
"20","5","Adventure","Drama","History"
"75","4","Action","Crime","Drama"
"50","4","Comedy","Drama","Music"
"31","3","Comedy","Mystery","Crime"
"15","4","Action","Family","Adventure"
"15","3","Action","Sci-Fi","0"
"15","2","Action","Fantasy","0"
"20","5","Action","Comedy","Thriller"
"54","5","Drama","Thriller","Crime"
"157","5","Action","Biography","Drama"
"191","4","Action","Adventure","Fantasy"
"199","5","Adventure","Action","Sci-Fi"
"264","5","Drama","Thriller","Crime"
"15","4","Action","Biography","Drama"
"125","5","Drama","Thriller","Crime"
"20","2","Adventure","Action","Sci-Fi"
"55","4","Action","Biography","Drama"
"21","4","Drama","Thriller","Crime"
"20","4","Drama","Thriller","0"
"15","4","Adventure","Action","Sci-Fi"
"307","3","Drama","Thriller","Crime"
"15","2","Action","Family","Adventure"
"15","5","Action","Adventure","Fantasy"
"15","3","Action","Adventure","Comedy"
"15","2","Comedy","Romance","0"
"328","4","Action","Biography","Drama"
"20","5","Action","Adventure","Fantasy"
"20","4","Action","Biography","Drama"
"379","5","Action","Biography","Drama"
"202","4","Action","Biography","Drama"
"15","1","Action","Horror","Sci-Fi"
"321","5","Action","Crime","Thriller"
"15","4","Action","Comedy","War"
"15","4","Family","Action","Adventure"
"328","3","Action","Crime","Thriller"
"282","4","Action","Horror","Sci-Fi"
"55","3","Animation","Drama","Family"
"21","3","Action","Adventure","Thriller"
"31","4","Comedy","Drama","Romance"
"75","5","Adventure","Biography","Crime"
"33","4","Crime","Drama","Thriller"
"21","4","Crime","Drama","Thriller"
"15","2","Action","Adventure","Thriller"
"15","4","Action","Thriller","0"
"15","4","Adventure","0","0"
"15","4","Drama","Sci-Fi","Thriller"
"377","4","Action","Drama","Thriller"
"20","4","Crime","Drama","Thriller"
"21","4","Crime","Drama","0"
"15","5","Comedy","Thriller","0"
"15","4","Comedy","Fantasy","Horror"
"282","3","Comedy","Thriller","0"
"100","5","Comedy","Action","0"
"193","4","Horror","Sci-Fi","Thriller"
"75","4","Comedy","Romance","0"
"20","3","Comedy","Action","0"
"15","4","Action","Thriller","0"
"15","3","Action","Fantasy","Horror"
"20","2","Action","Drama","0"
"31","3","Drama","Romance","Fantasy"
"55","4","Comedy","Horror","Action"
"26","4","Action","Comedy","Drama"
"202","3","Action","Adventure","Drama"
"202","5","Action","Adventure","Drama"
"257","4","Action","Adventure","0"
"75","5","Action","Adventure","Thriller"
"285","2","Comedy","0","0"
"15","5","Action","Adventure","0"
"207","5","Action","Adventure","0"
"282","3","Comedy","Drama","0"
"318","4","Comedy","Horror","Action"
"318","5","Comedy","Drama","0"
"15","4","Comedy","Drama","0"
"328","4","Action","Adventure","0"
"55","3","Animation","Drama","Family"
"15","4","Adventure","Comedy","Sci-Fi"
"61","5","Crime","Mystery","Thriller"
"125","5","Crime","Mystery","Thriller"
"141","4","Biography","Drama","War"
"55","5","Crime","Mystery","Thriller"
"31","4","Action","Adventure","Comedy"
"193","5","Crime","Mystery","Thriller"
"54","5","Drama","Comedy","0"
"50","4","Drama","Comedy","0"
"193","5","Crime","Mystery","Thriller"
"241","3","Drama","Romance","0"
"264","5","Crime","Mystery","Thriller"
"50","5","Crime","Mystery","Thriller"
"282","5","Crime","Mystery","Thriller"
"15","3","Action","Adventure","Comedy"
"315","5","Action","Fantasy","0"
"377","5","Crime","Mystery","Thriller"
"202","1","Action","Fantasy","0"
"202","5","Crime","Mystery","Thriller"
"202","2","Western","Drama","0"
"96","5","Adventure","Animation","Family"
"15","3","Adventure","Drama","Western"
"15","5","Adventure","Animation","Family"
"207","5","Comedy","Drama","Romance"
"321","3","Adventure","Drama","War"
"15","4","Adventure","Comedy","Western"
"15","5","Action","Comedy","Crime"
"20","4","Action","Comedy","Crime"
"96","5","Comedy","Drama","0"
"50","5","Drama","Comedy","Romance"
"27","3","Drama","War","0"
"50","4","Drama","0","0"
"15","4","Biography","Drama","Music"
"21","5","Drama","Sci-Fi","Mystery"
"31","3","Action","Adventure","Comedy"
"75","5","Adventure","Drama","War"
"50","5","Comedy","Romance","Crime"
"15","4","Comedy","Drama","0"
"75","5","Thriller","Mystery","Drama"
"85","5","Drama","Sci-Fi","Mystery"
"15","3","Action","Crime","Fantasy"
"20","5","Comedy","Drama","0"
"282","5","Comedy","Drama","0"
"15","5","Action","Comedy","Musical"
"85","5","Comedy","Drama","0"
"15","3","Action","Adventure","Comedy"
"15","5","Action","Comedy","Sci-Fi"
"307","5","Comedy","Drama","0"
"20","5","Action","Comedy","Sci-Fi"
"321","3","Comedy","Drama","0"
"15","2","Family","Adventure","Comedy"
"15","3","Family","Comedy","Fantasy"
"168","5","Action","Comedy","Musical"
"328","4","Comedy","Drama","0"
"15","2","Comedy","Drama","Music"
"15","3","Action","Comedy","Mystery"
"15","2","Action","Adventure","Romance"
"20","5","Drama","Sci-Fi","Mystery"
"202","5","Comedy","Drama","0"
"55","4","0","0","0"
"15","3","Sci-Fi","Horror","Thriller"
"25","4","Adventure","Biography","Drama"
"167","4","Sci-Fi","Horror","Thriller"
"15","4","Biography","Crime","Drama"
"26","5","Sci-Fi","Horror","Thriller"
"26","5","Action","Horror","Sci-Fi"
"15","2","Action","Horror","Sci-Fi"
"190","5","Crime","Drama","Sci-Fi"
"199","4","Crime","Drama","Sci-Fi"
"264","5","Fantasy","Drama","Romance"
"264","5","Comedy","Drama","Romance"
"282","4","Drama","Crime","0"
"282","5","Biography","Crime","Drama"
"282","4","Horror","Thriller","0"
"282","4","Action","Adventure","Drama"
"316","5","Action","Adventure","Drama"
"316","5","Drama","Crime","0"
"321","3","Action","Crime","Drama"
"334","5","Action","Adventure","Drama"
"334","2","Drama","Crime","0"
"352","5","Biography","Crime","Drama"
"328","4","Biography","Crime","Drama"
"359","3","Biography","Crime","Drama"
"15","2","Action","Crime","Drama"
"282","4","Sci-Fi","Horror","Thriller"
"282","3","Action","Horror","Sci-Fi"
"20","5","Action","Adventure","Drama"
"20","5","Biography","Crime","Drama"
"202","3","Crime","Drama","Sci-Fi"
"35","4","Action","Thriller","0"
"50","4","Action","Thriller","0"
"241","5","Drama","0","0"
"61","2","Adventure","Sci-Fi","Fantasy"
"278","4","Action","Adventure","Western"
"282","5","Drama","0","0"
"85","5","Drama","0","0"
"307","5","Drama","0","0"
"307","4","Fantasy","Action","Adventure"
"321","5","Drama","0","0"
"15","3","Fantasy","Action","Adventure"
"15","4","Action","Adventure","Sci-Fi"
"328","5","Drama","0","0"
"377","4","Drama","0","0"
"379","5","Drama","0","0"
"15","1","Animation","Adventure","Comedy"
"20","5","Action","Thriller","0"
"202","4","Drama","0","0"
"420","5","Drama","0","0"
"31","3","Action","Adventure","Thriller"
"75","5","Action","Drama","War"
"15","4","Action","Adventure","Sci-Fi"
"15","4","Action","Adventure","Thriller"
"15","2","Action","Thriller","Drama"
"15","3","Action","Fantasy","Adventure"
"20","5","Action","Adventure","Sci-Fi"
"43","4","Drama","0","0"
"26","5","Animation","Comedy","Family"
"61","5","Animation","Comedy","Family"
"125","5","Animation","Comedy","Family"
"50","4","Drama","Romance","0"
"50","5","Crime","Drama","Thriller"
"282","4","Drama","Fantasy","Family"
"15","3","Animation","Comedy","Family"
"15","5","Action","Adventure","Romance"
"21","4","Mystery","Thriller","0"
"33","5","Mystery","Thriller","0"
"75","5","Drama","Romance","War"
"15","3","Drama","0","0"
"15","3","Drama","Romance","0"
"239","5","Drama","Romance","0"
"264","5","Drama","0","0"
"75","5","Drama","0","0"
"282","4","Drama","0","0"
"50","5","Drama","0","0"
"15","5","Adventure","Sci-Fi","0"
"85","5","Action","Adventure","Romance"
"282","3","Drama","Romance","0"
"282","3","Drama","Romance","0"
"282","4","Mystery","Thriller","0"
"207","5","Action","Adventure","Romance"
"15","4","Comedy","Family","Musical"
"334","4","Drama","Romance","War"
"31","5","Drama","0","0"
"15","4","Drama","Romance","0"
"282","3","Drama","Mystery","0"
"282","4","Adventure","Mystery","Thriller"
"45","5","Crime","Drama","0"
"26","4","Comedy","Drama","0"
"126","5","Crime","Drama","0"
"35","5","Crime","Drama","0"
"55","4","Drama","0","0"
"26","5","Crime","Drama","0"
"199","5","Crime","Drama","0"
"26","2","Drama","0","0"
"230","5","Crime","Drama","0"
"241","2","Crime","Drama","0"
"50","4","Comedy","Drama","Horror"
"207","4","Crime","Drama","0"
"20","5","Crime","Drama","0"
"85","5","Crime","Drama","0"
"282","5","Crime","Drama","0"
"328","5","Crime","Drama","0"
"334","5","Crime","Drama","0"
"103","5","Action","Adventure","Fantasy"
"55","5","Comedy","Romance","Drama"
"31","4","Comedy","Romance","Drama"
"15","5","Action","Adventure","Fantasy"
"253","4","Drama","Horror","Fantasy"
"254","5","Action","Adventure","Fantasy"
"21","5","Action","Adventure","Fantasy"
"257","4","Action","Adventure","Fantasy"
"85","5","Action","Adventure","Fantasy"
"285","3","Comedy","Sci-Fi","0"
"282","4","Action","Adventure","Fantasy"
"15","2","Drama","Horror","Fantasy"
"307","5","Action","Adventure","Fantasy"
"319","5","Action","Adventure","Fantasy"
"321","4","Action","Adventure","Fantasy"
"15","4","Biography","Comedy","Drama"
"202","5","Action","Adventure","Fantasy"
"202","4","Drama","Horror","Fantasy"
"88","5","Crime","Thriller","0"
"31","5","Comedy","Romance","Drama"
"55","4","Animation","Family","Fantasy"
"26","5","Comedy","Romance","Drama"
"167","5","Action","Sci-Fi","Thriller"
"75","5","Adventure","Family","0"
"59","4","Crime","Drama","Thriller"
"15","4","Action","Sci-Fi","Thriller"
"245","5","Action","Drama","Romance"
"200","2","Action","Drama","Romance"
"207","4","Crime","Thriller","0"
"207","4","Crime","Thriller","0"
"55","2","Biography","Comedy","Drama"
"20","4","Action","Drama","Romance"
"85","3","Action","Drama","Romance"
"85","5","Action","Sci-Fi","Thriller"
"282","4","Crime","Thriller","0"
"282","4","Action","Sci-Fi","Thriller"
"15","4","Action","Drama","Romance"
"15","4","Action","Crime","Fantasy"
"334","4","Action","Sci-Fi","Thriller"
"334","4","Action","Sci-Fi","Thriller"
"328","3","Action","Sci-Fi","Thriller"
"15","4","Biography","Comedy","Drama"
"75","4","Comedy","Romance","0"
"75","4","Adventure","Drama","Family"
"75","5","Drama","Thriller","0"
"75","4","Comedy","Romance","0"
"201","5","Comedy","Drama","Romance"
"75","3","Comedy","Romance","0"
"15","2","Action","Thriller","Drama"
"15","3","Drama","Action","Adventure"
"15","3","Animation","Comedy","Family"
"328","4","Drama","Thriller","0"
"328","3","Comedy","Drama","Romance"
"15","3","Comedy","Crime","Family"
"55","5","Animation","Family","Fantasy"
"55","4","Comedy","Drama","Thriller"
"157","4","Drama","0","0"
"15","5","Comedy","Musical","Romance"
"55","3","Action","Adventure","Comedy"
"15","4","Action","Adventure","Comedy"
"253","3","Comedy","Drama","Thriller"
"15","5","Animation","Family","Fantasy"
"50","5","Animation","Family","Fantasy"
"15","2","Family","Adventure","Animation"
"328","4","Animation","Family","Fantasy"
"334","1","Comedy","Musical","Romance"
"188","5","Biography","Drama","History"
"202","5","Biography","Drama","History"
"282","5","Biography","Drama","History"
"85","5","Biography","Drama","History"
"20","5","Biography","Drama","History"
"15","2","Crime","Drama","Mystery"
"321","4","Biography","Drama","History"
"15","2","Sci-Fi","Action","Crime"
"377","3","Action","Adventure","Comedy"
"26","4","Action","Adventure","Sci-Fi"
"15","4","Adventure","Comedy","Drama"
"157","4","Adventure","Comedy","Drama"
"315","4","Action","Thriller","Drama"
"321","3","Action","Comedy","Drama"
"45","5","Action","Crime","Thriller"
"87","5","Drama","Sci-Fi","0"
"42","3","Comedy","Sci-Fi","0"
"55","5","Fantasy","Mystery","Thriller"
"21","4","Adventure","Comedy","Family"
"21","2","Horror","Sci-Fi","0"
"25","4","Biography","Drama","History"
"88","5","Biography","Drama","War"
"88","5","Drama","War","0"
"31","2","Comedy","Romance","0"
"15","3","Action","Romance","0"
"15","4","Action","Adventure","Fantasy"
"15","5","Action","Adventure","Fantasy"
"35","2","Horror","Mystery","Thriller"
"31","4","Comedy","0","0"
"89","4","Drama","Romance","0"
"25","4","Action","Drama","War"
"25","2","Action","Thriller","0"
"33","4","Adventure","Comedy","Family"
"35","4","Adventure","Comedy","Crime"
"93","5","Action","Comedy","Romance"
"96","3","Horror","Mystery","Thriller"
"27","3","Documentary","0","0"
"96","5","Biography","Drama","History"
"96","5","Animation","Comedy","Musical"
"96","5","Action","Comedy","Romance"
"96","4","Action","Adventure","Drama"
"96","3","Crime","Horror","Mystery"
"96","5","Drama","Fantasy","Horror"
"96","5","Animation","Adventure","Drama"
"96","5","Action","Fantasy","War"
"96","1","0","0","0"
"96","5","Adventure","Comedy","Music"
"96","3","Comedy","War","0"
"99","3","Crime","Horror","Mystery"
"43","4","Crime","Drama","Mystery"
"96","4","Comedy","0","0"
"96","4","Comedy","0","0"
"96","3","Comedy","0","0"
"96","5","Comedy","0","0"
"96","4","Fantasy","Mystery","Thriller"
"96","4","Action","Horror","Thriller"
"96","5","Crime","Comedy","0"
"96","3","Horror","Mystery","0"
"100","5","Action","Adventure","Family"
"100","2","Action","Comedy","Family"
"15","2","Action","Adventure","Comedy"
"15","4","Drama","Romance","War"
"55","5","Animation","Adventure","Comedy"
"55","5","Animation","Adventure","Comedy"
"55","5","Animation","Action","Adventure"
"15","3","Drama","Mystery","Thriller"
"28","3","Documentary","0","0"
"37","3","Biography","Drama","History"
"54","4","Action","Adventure","Comedy"
"50","4","Action","Adventure","Comedy"
"42","3","Biography","Drama","History"
"55","5","Action","Adventure","Family"
"55","3","Animation","Adventure","Comedy"
"89","4","Action","Adventure","Comedy"
"35","5","Action","Adventure","Comedy"
"25","2","Action","Thriller","0"
"35","3","Horror","Mystery","Thriller"
"26","4","Comedy","0","0"
"26","3","Comedy","Sci-Fi","0"
"55","3","Animation","Adventure","Drama"
"75","5","Drama","Romance","War"
"61","4","Action","Adventure","Comedy"
"21","3","Biography","Drama","History"
"33","4","Biography","Drama","History"
"55","5","Action","Thriller","0"
"42","2","Action","Adventure","Fantasy"
"31","4","Action","Adventure","Comedy"
"24","3","Horror","Sci-Fi","0"
"50","4","Biography","Drama","History"
"54","3","Biography","Drama","History"
"143","4","Crime","Drama","Mystery"
"143","5","Biography","Drama","History"
"61","3","Biography","Drama","History"
"55","4","Biography","Drama","History"
"125","4","Biography","Drama","History"
"157","5","Animation","Adventure","Comedy"
"157","4","Comedy","0","0"
"157","2","Comedy","0","0"
"60","4","Action","Adventure","Comedy"
"26","5","Action","Adventure","Comedy"
"31","5","Drama","Mystery","Thriller"
"221","3","Action","Fantasy","War"
"21","4","Adventure","Comedy","Crime"
"193","4","Action","Comedy","Family"
"193","5","Animation","Comedy","Musical"
"55","3","Action","Adventure","Fantasy"
"55","3","Action","Adventure","Fantasy"
"61","2","Action","Adventure","Drama"
"125","2","Action","Adventure","Drama"
"15","4","Animation","Adventure","Comedy"
"193","4","Animation","Adventure","Comedy"
"193","3","Action","Crime","Thriller"
"193","4","Animation","Action","Adventure"
"193","4","Animation","Adventure","Comedy"
"15","3","Action","Adventure","Family"
"125","4","Comedy","Sci-Fi","0"
"207","3","Action","Comedy","Romance"
"20","5","Crime","Horror","Mystery"
"275","5","Drama","Sci-Fi","0"
"55","4","Drama","Sci-Fi","0"
"85","4","Action","Fantasy","War"
"15","3","Animation","Adventure","Comedy"
"15","4","Comedy","Romance","Drama"
"15","3","Animation","Adventure","Comedy"
"15","3","Adventure","Comedy","Family"
"15","2","Biography","Drama","History"
"15","1","Comedy","Sci-Fi","0"
"15","2","Action","Comedy","Family"
"15","4","Action","Adventure","Drama"
"15","4","Family","Adventure","Action"
"321","2","Comedy","Sci-Fi","0"
"321","5","Drama","Fantasy","Horror"
"31","5","Biography","Drama","War"
"334","5","Action","Romance","0"
"328","2","Comedy","0","0"
"328","4","Animation","Adventure","Comedy"
"15","2","Crime","Comedy","0"
"15","3","Fantasy","Mystery","Thriller"
"202","2","Biography","Drama","History"
"202","3","Animation","Comedy","Musical"
"282","4","Biography","Drama","War"
"202","2","Adventure","Comedy","Music"
"420","5","Crime","Drama","Mystery"
"202","3","Animation","Adventure","Comedy"
"202","1","Comedy","Sci-Fi","0"
"21","3","Drama","0","0"
"55","4","Animation","Adventure","Comedy"
"89","4","Comedy","Drama","0"
"89","4","Drama","0","0"
"55","4","Animation","Action","Adventure"
"55","5","Animation","Adventure","Comedy"
"31","2","Drama","0","0"
"28","4","Drama","0","0"
"55","4","Animation","Adventure","Comedy"
"55","5","Animation","Adventure","Comedy"
"28","5","Drama","0","0"
"35","4","Crime","Drama","Mystery"
"55","4","Crime","Drama","Mystery"
"50","4","Crime","Mystery","Thriller"
"43","5","Comedy","Crime","0"
"28","4","Drama","War","0"
"33","5","Comedy","0","0"
"50","3","Documentary","0","0"
"50","4","Comedy","Thriller","0"
"55","3","Comedy","Thriller","0"
"103","5","Action","Sci-Fi","Thriller"
"37","5","Comedy","Western","0"
"37","4","Adventure","Comedy","Western"
"37","4","Documentary","0","0"
"37","4","Drama","0","0"
"37","3","Drama","0","0"
"37","5","Animation","0","0"
"37","3","Drama","Music","Romance"
"37","3","Drama","0","0"
"55","4","Action","Comedy","Crime"
"55","4","Animation","Adventure","Comedy"
"43","5","Comedy","Drama","Romance"
"21","3","Drama","Comedy","0"
"21","3","Crime","Drama","0"
"21","4","Drama","History","War"
"61","3","Action","Crime","Fantasy"
"35","5","Action","Drama","Sci-Fi"
"21","3","Crime","Drama","War"
"31","4","Action","Crime","Drama"
"31","3","Action","Adventure","Sci-Fi"
"31","4","Action","Adventure","Sci-Fi"
"33","2","Comedy","Drama","Romance"
"23","4","Drama","Mystery","Sci-Fi"
"55","4","Animation","Adventure","Comedy"
"55","4","Animation","Family","Music"
"55","3","Animation","Adventure","Comedy"
"89","1","Comedy","0","0"
"21","5","Action","Crime","Drama"
"21","2","Horror","Mystery","Thriller"
"104","3","Animation","Adventure","Comedy"
"104","3","Action","Adventure","Fantasy"
"104","2","Drama","Thriller","0"
"105","4","Animation","Adventure","Comedy"
"55","4","Drama","Romance","0"
"55","3","Animation","Adventure","Family"
"55","3","Animation","Adventure","Comedy"
"55","3","Animation","Action","Adventure"
"55","4","Animation","Family","Fantasy"
"55","5","Adventure","Family","Fantasy"
"108","5","Action","Comedy","Crime"
"35","3","Comedy","0","0"
"55","5","Animation","Adventure","Comedy"
"55","5","Action","Adventure","Fantasy"
"25","3","Action","Comedy","Crime"
"54","5","Action","Comedy","Crime"
"50","4","Action","Comedy","Crime"
"31","5","Action","Comedy","Crime"
"21","5","Action","Comedy","Crime"
"21","4","Action","Crime","Drama"
"27","3","Animation","0","0"
"33","4","Action","Comedy","Crime"
"26","4","Action","Comedy","Crime"
"75","5","Drama","0","0"
"48","4","Action","Crime","Fantasy"
"21","3","Drama","Thriller","0"
"26","3","Action","Adventure","Fantasy"
"55","4","Action","Adventure","Sci-Fi"
"55","5","Action","Adventure","Sci-Fi"
"48","4","Drama","0","0"
"179","4","Drama","Thriller","0"
"61","4","Action","Comedy","Crime"
"125","4","Action","Comedy","Crime"
"202","2","Animation","Adventure","Comedy"
"21","3","Action","Crime","Drama"
"33","4","Action","Crime","Drama"
"253","5","Drama","Romance","0"
"125","5","Action","Adventure","Fantasy"
"257","4","Action","Adventure","Sci-Fi"
"257","4","Action","Adventure","Sci-Fi"
"59","5","Drama","Mystery","Sci-Fi"
"193","3","Animation","Adventure","Comedy"
"193","2","Animation","Adventure","Comedy"
"55","4","Drama","Mystery","Sci-Fi"
"15","5","Action","Adventure","Sci-Fi"
"85","5","Action","Sci-Fi","Thriller"
"85","5","Action","Adventure","Fantasy"
"285","5","Action","Adventure","Sci-Fi"
"282","4","Action","Adventure","Sci-Fi"
"282","5","Action","Adventure","Sci-Fi"
"85","5","Action","Drama","Sci-Fi"
"15","3","Action","Adventure","Sci-Fi"
"85","3","Action","Adventure","Sci-Fi"
"85","3","Action","Adventure","Sci-Fi"
"15","3","Animation","Adventure","Comedy"
"15","2","Comedy","Thriller","0"
"15","4","Action","Crime","Fantasy"
"15","4","Animation","Adventure","Comedy"
"307","5","Action","Adventure","Sci-Fi"
